I-0,I-1,Desired,O-0,O-1,O-2,O-3,Actual,Correct
0.72734,0.26506,3,0.0925468,0.000292519,0.113091,0.924271,3,1
0.54231,0.6056,3,0.720188,0.228942,0.00285454,0.05947,0,0
0.55061,0.46791,3,0.179462,0.00996248,0.0450014,0.434326,-1,0
0.62095,0.30106,3,0.0756469,0.000419575,0.136607,0.899713,3,1
0.70391,0.31106,3,0.0972028,0.000327821,0.106862,0.917986,3,1
0.52896,0.47611,3,0.141785,0.0211432,0.0575594,0.289086,-1,0
0.78875,0.58454,3,0.888363,0.0618231,0.000928971,0.188664,0,0
0.644,0.31908,3,0.0875087,0.000388031,0.118299,0.906387,3,1
0.47295,0.61766,3,0.32048,0.712328,0.0153977,0.00990266,1,0
0.59802,0.39695,3,0.104859,0.000974821,0.0936908,0.824873,3,1
0.39349,0.34691,3,0.00142188,0.0562352,0.901638,0.106997,2,0
0.74049,0.26283,3,0.0930311,0.000289459,0.112532,0.924893,3,1
0.71639,0.34917,3,0.111998,0.000388315,0.0910838,0.908322,3,1
0.69388,0.49395,3,0.587058,0.00846993,0.00642979,0.507056,-1,0
0.39092,0.65744,3,0.115161,0.942387,0.0529424,0.0019711,1,0
0.62474,0.24426,3,0.0725316,0.000380247,0.143036,0.906272,3,1
0.64472,0.44931,3,0.282703,0.002227,0.0264812,0.729479,3,1
0.6492,0.49187,3,0.5382,0.00827435,0.00794311,0.507489,-1,0
0.44587,0.37747,3,0.00358552,0.0302503,0.779282,0.178897,2,0
0.67677,0.34442,3,0.103957,0.000394978,0.0986432,0.906574,3,1
0.65895,0.43649,3,0.240968,0.00152747,0.0337454,0.781718,3,1
0.62757,0.20278,3,0.0722964,0.000367527,0.14371,0.908536,3,1
0.50875,0.39488,3,0.0206253,0.0060864,0.369024,0.482915,-1,0
0.64676,0.33724,3,0.0935099,0.000413717,0.110109,0.902495,3,1
0.54661,0.50091,3,0.321489,0.0303078,0.019133,0.248845,-1,0
0.78031,0.42202,3,0.230562,0.0010764,0.0364406,0.825093,3,1
0.61698,0.33071,3,0.0795153,0.000473795,0.129247,0.891037,3,1
0.72405,0.29763,3,0.0962868,0.000310405,0.108204,0.921152,3,1
0.67023,0.26412,3,0.0862972,0.000317293,0.121109,0.919097,3,1
0.61576,0.24742,3,0.068912,0.000407022,0.149932,0.901118,3,1
0.59101,0.30939,3,0.060915,0.000569017,0.166317,0.873252,3,1
0.79942,0.22263,3,0.0922889,0.000275575,0.11373,0.92753,3,1
0.63944,0.4553,3,0.306054,0.00268916,0.0233384,0.700642,3,1
0.66879,0.38171,3,0.128299,0.000552293,0.0770473,0.883349,3,1
0.58678,0.4253,3,0.1349,0.00181902,0.0687305,0.745428,3,1
0.77629,0.23889,3,0.0926044,0.000279522,0.113253,0.926783,3,1
0.5925,0.47056,3,0.308306,0.00574356,0.0222115,0.560056,-1,0
0.61511,0.36778,3,0.093552,0.000604554,0.108151,0.872309,3,1
0.64352,0.5442,3,0.787117,0.0356853,0.0021627,0.256756,0,0
0.67191,0.27068,3,0.0871228,0.000318429,0.119913,0.918951,3,1
0.71688,0.42789,3,0.235875,0.00118989,0.0351693,0.813585,3,1
0.6435,0.39826,3,0.138881,0.000739674,0.0694162,0.857957,3,1
0.5813,0.59367,3,0.814975,0.115409,0.00168251,0.113406,0,0
0.65342,0.39861,3,0.144166,0.000719894,0.0665685,0.861032,3,1
0.61877,0.19412,3,0.0686039,0.000390613,0.150859,0.903979,3,1
0.69128,0.28946,3,0.0920244,0.000315807,0.11336,0.919825,3,1
0.70118,0.51769,3,0.719931,0.0172902,0.00330633,0.377753,0,0
0.7602,0.37114,3,0.131791,0.000464107,0.0753657,0.897202,3,1
0.5708,0.30189,3,0.0468923,0.00075365,0.208825,0.843051,3,1
0.46793,0.4386,3,0.0130626,0.0434565,0.463756,0.152836,-1,0
0.60931,0.33872,3,0.0777057,0.000522521,0.131692,0.882967,3,1
0.51718,0.47217,3,0.0991808,0.0257063,0.0851983,0.250684,-1,0
0.71393,0.53947,3,0.803868,0.0297942,0.00195712,0.288081,0,0
0.69053,0.34404,3,0.106185,0.000385312,0.0965332,0.908411,3,1
0.58811,0.68634,3,0.876076,0.159478,0.000997665,0.0898533,0,0
0.61295,0.25958,3,0.0682596,0.000420269,0.151111,0.898729,3,1
0.7805,0.47291,3,0.489361,0.00461584,0.0100636,0.618513,3,0
0.43258,0.47006,3,0.0119255,0.195482,0.466639,0.0446736,-1,0
0.62356,0.42062,3,0.166595,0.00120594,0.0547005,0.806166,3,1
0.54423,0.21148,3,0.026691,0.00124267,0.324035,0.773825,3,1
0.51281,0.38427,3,0.0207125,0.00477098,0.370902,0.531951,-1,0
0.70701,0.3762,3,0.130931,0.00049469,0.0756962,0.892329,3,1
0.54552,0.36244,3,0.0379433,0.00162004,0.243039,0.740541,3,1
0.416,0.37572,3,0.00213819,0.0513171,0.856341,0.118246,2,0
0.62836,0.43558,3,0.212751,0.00164912,0.0396575,0.768595,3,1
0.65106,0.38965,3,0.130978,0.000638155,0.0747492,0.871114,3,1
0.75084,0.20402,3,0.0907226,0.000276828,0.115745,0.927176,3,1
0.71977,0.2072,3,0.0893337,0.000282684,0.117494,0.925936,3,1
0.55713,0.34684,3,0.043412,0.00113852,0.219714,0.793082,3,1
0.73284,0.39702,3,0.162508,0.000648677,0.0580913,0.872084,3,1
0.45617,0.35367,3,0.00385397,0.0201339,0.769567,0.234438,2,0
0.62205,0.38317,3,0.109243,0.000672845,0.0912008,0.864206,3,1
0.5932,0.33171,3,0.0661875,0.000596071,0.153322,0.869943,3,1
0.64082,0.46109,3,0.337833,0.00318203,0.0198807,0.674324,3,1
0.52643,0.43252,3,0.0547364,0.00694228,0.165117,0.478214,-1,0
0.58853,0.45537,3,0.227282,0.00379536,0.0348776,0.631524,3,1
0.81168,0.51221,3,0.726443,0.0162401,0.00320458,0.390483,0,0
0.63247,0.29986,3,0.080093,0.000389198,0.129448,0.905472,3,1
0.58225,0.44113,3,0.165976,0.00278256,0.052742,0.68013,3,1
0.65875,0.33761,3,0.0971168,0.000397602,0.106012,0.905567,3,1
0.53818,0.50382,3,0.298019,0.0398446,0.0211507,0.207321,-1,0
0.54724,0.39724,3,0.0523734,0.00221017,0.180704,0.696092,3,1
0.52932,0.23767,3,0.0194579,0.00184953,0.398598,0.707518,3,1
0.46879,0.53243,3,0.11621,0.41263,0.0610871,0.0239709,-1,0
0.71819,0.4542,3,0.352843,0.00242009,0.0188083,0.721766,3,1
0.47734,0.58866,3,0.292639,0.620938,0.0180376,0.013579,1,0
0.47828,0.35928,3,0.00682455,0.0112743,0.651229,0.34017,2,0
0.61064,0.49512,3,0.500439,0.0108097,0.00919177,0.450394,-1,0
0.67827,0.24472,3,0.0864299,0.000305917,0.121119,0.921255,3,1
0.57714,0.31916,3,0.0531966,0.000709105,0.186897,0.850859,3,1
0.55553,0.41088,3,0.0718044,0.00227622,0.133392,0.697224,3,1
0.61939,0.35768,3,0.0904801,0.00054121,0.112558,0.881531,3,1
0.61602,0.40185,3,0.126285,0.000901027,0.0766215,0.836293,3,1
0.63401,0.32499,3,0.085457,0.0004158,0.120835,0.901385,3,1
0.64833,0.42308,3,0.191529,0.00114529,0.0461822,0.814766,3,1
0.6273,0.37298,3,0.103874,0.000585358,0.0969325,0.876249,3,1
0.53321,0.38059,3,0.0331904,0.00257107,0.266549,0.660687,3,1
0.75188,0.47963,3,0.522632,0.00554793,0.00866211,0.585827,-1,0
0.82233,0.31959,3,0.104889,0.00032736,0.0985622,0.918618,3,1
0.65637,0.36701,3,0.111653,0.000489804,0.0903983,0.89159,3,1
0.69884,0.49171,3,0.575906,0.00788977,0.0067741,0.520374,-1,0
0.64597,0.28011,3,0.0821119,0.00035128,0.126816,0.912455,3,1
0.627,0.47141,3,0.379084,0.00461936,0.0161669,0.609157,3,1
0.69663,0.36476,3,0.11935,0.000445391,0.08439,0.899321,3,1
0.63593,0.5021,3,0.586511,0.0118746,0.0063332,0.43901,-1,0
0.82671,0.45773,3,0.408465,0.00302459,0.014519,0.688827,3,0
0.51566,0.40065,3,0.0263681,0.0053361,0.310564,0.514802,-1,0
0.4684,0.31311,3,0.00444019,0.0125764,0.746329,0.312527,2,0
0.66113,0.34393,3,0.100211,0.000408619,0.102421,0.90394,3,1
0.54952,0.27583,3,0.0314172,0.00111676,0.287286,0.790861,3,1
0.76326,0.51693,3,0.736004,0.0175699,0.00303071,0.376326,0,0
0.52574,0.34566,3,0.0223435,0.0024587,0.359741,0.660865,3,1
0.55555,0.29477,3,0.0361988,0.000999374,0.257494,0.807174,3,1
0.63864,0.37888,3,0.114257,0.00058741,0.0873953,0.876943,3,1
0.73126,0.17616,3,0.0894309,0.000277962,0.117452,0.926863,3,1
0.38245,0.45093,3,0.004056,0.211454,0.734678,0.0378614,2,0
0.5699,0.46687,3,0.231262,0.00682704,0.0330893,0.51707,-1,0
0.38821,0.28343,3,0.00117424,0.0505614,0.918749,0.114217,2,0
0.62909,0.41891,3,0.167354,0.0011313,0.0545711,0.814113,3,1
0.56146,0.46307,3,0.192337,0.00700251,0.0419954,0.506927,-1,0
0.69914,0.35768,3,0.114847,0.000418798,0.0883006,0.903371,3,1
0.57079,0.37943,3,0.0657354,0.00112873,0.150079,0.800324,3,1
0.55061,0.50155,3,0.343345,0.0284814,0.0173161,0.26018,-1,0
0.71666,0.39625,3,0.158553,0.000641437,0.0598585,0.872803,3,1
0.5202,0.45066,3,0.0665947,0.0128113,0.132972,0.362531,-1,0
0.49858,0.40638,3,0.0178923,0.00972425,0.399769,0.387257,-1,0
0.51911,0.62232,3,0.627275,0.382334,0.00431468,0.0327475,0,0
0.74033,0.40516,3,0.179219,0.000745329,0.051232,0.860378,3,1
0.66014,0.16638,3,0.0811332,0.00031335,0.129027,0.919409,3,1
0.63221,0.44851,3,0.266333,0.00227572,0.0288036,0.724628,3,1
0.76252,0.44009,3,0.296829,0.00167041,0.0250205,0.773564,3,1
0.76916,0.43901,3,0.293661,0.0016321,0.0254489,0.776578,3,1
0.41549,0.30178,3,0.00159706,0.038054,0.892139,0.143824,2,0
0.77436,0.48614,3,0.572382,0.00702491,0.00691959,0.543374,-1,0
0.57731,0.40371,3,0.0908365,0.00138884,0.107338,0.777704,3,1
0.52082,0.40257,3,0.0307585,0.00471743,0.276888,0.542901,-1,0
0.59263,0.38402,3,0.0883089,0.000875908,0.112909,0.834665,3,1
0.78663,0.36033,3,0.12419,0.000419992,0.080964,0.903839,3,1
0.50524,0.27494,3,0.0109258,0.00387605,0.54347,0.559467,-1,0
0.57543,0.51754,3,0.543112,0.0302496,0.00727012,0.264264,-1,0
0.77835,0.32802,3,0.106505,0.000339079,0.0967968,0.9166,3,1
0.61274,0.26258,3,0.0683389,0.000422124,0.150912,0.898417,3,1
0.44178,0.53948,3,0.0748467,0.625031,0.0945147,0.0116566,1,0
0.64795,0.39953,3,0.143008,0.000742538,0.0670947,0.857938,3,1
0.70311,0.30941,3,0.0967622,0.000326456,0.107395,0.918205,3,1
0.56784,0.38709,3,0.0672752,0.0012898,0.145878,0.783053,3,1
0.50587,0.25246,3,0.0108146,0.00376089,0.54659,0.565212,-1,0
0.47539,0.40043,3,0.00889975,0.0180164,0.578067,0.264994,-1,0
0.68896,0.33152,3,0.101003,0.000361456,0.102147,0.912196,3,1
0.60209,0.35971,3,0.0810616,0.000633645,0.125103,0.866499,3,1
0.81183,0.54448,3,0.832396,0.0349624,0.00158207,0.264933,0,0
0.74749,0.41663,3,0.20834,0.000934986,0.0419114,0.839284,3,1
0.4596,0.28271,3,0.00340033,0.0152657,0.794832,0.275136,2,0
0.68183,0.3196,3,0.0963714,0.000348222,0.107533,0.914208,3,1
0.52952,0.51468,3,0.312402,0.0670659,0.0191644,0.144908,-1,0
0.67131,0.34512,3,0.103141,0.000401132,0.0994077,0.905455,3,1
0.57721,0.34539,3,0.0583191,0.000788395,0.170868,0.840886,3,1
0.70788,0.34095,3,0.10709,0.000371288,0.0958206,0.910917,3,1
0.49274,0.44235,3,0.0272442,0.0232834,0.286933,0.243844,-1,0
0.54407,0.39522,3,0.0481281,0.00231526,0.194789,0.686502,3,1
0.73821,0.49113,3,0.590522,0.00792626,0.00635494,0.520739,-1,0
0.8447,0.2224,3,0.0926702,0.000274649,0.113261,0.927738,3,1
0.63244,0.32184,3,0.0841036,0.000414484,0.122841,0.901477,3,1
0.50815,0.38426,3,0.0183045,0.00549562,0.400968,0.500837,-1,0
0.80179,0.29568,3,0.09879,0.000302551,0.10544,0.922804,3,1
0.67779,0.54724,3,0.813682,0.0355947,0.00181215,0.259909,0,0
0.63477,0.38393,3,0.117106,0.000633104,0.084757,0.870591,3,1
0.72465,0.44692,3,0.317574,0.00196371,0.022424,0.751612,3,1
0.58555,0.31846,3,0.0587426,0.000626254,0.171395,0.864118,3,1
0.61759,0.39681,3,0.120836,0.000826448,0.080833,0.844983,3,1
0.69118,0.25042,3,0.088475,0.000299882,0.118351,0.922562,3,1
0.52531,0.51167,3,0.275128,0.0683555,0.0230935,0.141006,-1,0
0.83715,0.33498,3,0.11102,0.000353767,0.0923608,0.914283,3,1
0.57155,0.51666,3,0.523765,0.0311526,0.00788058,0.258283,-1,0
0.59194,0.38291,3,0.0868969,0.000871903,0.114832,0.834961,3,1
0.66287,0.40341,3,0.156034,0.000758999,0.0605113,0.85687,3,1
0.61489,0.43571,3,0.198405,0.0017853,0.0432099,0.755691,3,1
0.57163,0.36729,3,0.0609107,0.000996371,0.16235,0.814761,3,1
0.49995,0.34033,3,0.0111465,0.00524331,0.534222,0.499449,-1,0
0.62163,0.34636,3,0.0867396,0.000495384,0.118057,0.888337,3,1
0.57711,0.33398,3,0.055677,0.000748136,0.178813,0.845872,3,1
0.60334,0.45828,3,0.268986,0.00358199,0.0277614,0.646696,3,1
0.44491,0.20818,3,0.00233741,0.0212591,0.85034,0.21907,2,0
0.64561,0.3119,3,0.0864917,0.000376678,0.119891,0.908293,3,1
0.58744,0.42368,3,0.132594,0.00174428,0.0702418,0.751439,3,1
0.61495,0.43798,3,0.205776,0.00188766,0.0411267,0.748086,3,1
0.52542,0.25571,3,0.0180042,0.00207659,0.417506,0.68647,3,0
0.42454,0.39255,3,0.00278201,0.0527284,0.817975,0.118228,2,0
0.49432,0.43483,3,0.0246646,0.01869,0.312179,0.276705,-1,0
0.6699,0.53553,3,0.775848,0.027804,0.00235088,0.296857,0,0
0.72103,0.31879,3,0.100631,0.000331584,0.10296,0.917546,3,1
0.74547,0.53261,3,0.790406,0.0258119,0.00215459,0.311359,0,0
0.66575,0.51124,3,0.668475,0.0146415,0.00431548,0.404978,0,0
0.67163,0.25687,3,0.0860419,0.000313844,0.121537,0.919724,3,1
0.65225,0.54744,3,0.802075,0.0372852,0.00195729,0.251349,0,0
0.63451,0.36185,3,0.10006,0.000510835,0.101527,0.88724,3,1
0.45222,0.35063,3,0.00348143,0.0218477,0.787553,0.221146,2,0
0.74041,0.20837,3,0.0904387,0.000278688,0.116086,0.926793,3,1
0.69682,0.39445,3,0.151739,0.000629767,0.0631081,0.873934,3,1
0.75237,0.31434,3,0.101325,0.00032177,0.102352,0.919397,3,1
0.61648,0.62034,3,0.879103,0.104113,0.000993012,0.127795,0,0
0.63173,0.39382,3,0.126421,0.000729595,0.0773039,0.858158,3,1
0.54954,0.49101,3,0.279956,0.0209496,0.0239671,0.306073,-1,0
0.76596,0.38463,3,0.147627,0.000545436,0.0656283,0.885802,3,1
0.54392,0.47883,3,0.200779,0.0160877,0.0381366,0.345055,-1,0
0.50526,0.36804,3,0.0149258,0.00520407,0.45572,0.507333,-1,0
0.37767,0.3888,3,0.00161263,0.0848341,0.886797,0.0783726,2,0
0.68104,0.34844,3,0.106661,0.000401772,0.0958817,0.905622,3,1
0.55969,0.40219,3,0.0692273,0.00182666,0.139673,0.732473,3,1
0.59255,0.45206,3,0.222008,0.00330894,0.0362271,0.656182,3,1
0.60472,0.45741,3,0.267418,0.00345293,0.0280438,0.653246,3,1
0.75762,0.3185,3,0.10267,0.000326314,0.100858,0.918656,3,1
0.51688,0.58206,3,0.530708,0.309516,0.00668447,0.0406378,-1,0
0.53465,0.44918,3,0.0902067,0.00840107,0.0994415,0.45148,-1,0
0.64351,0.4158,3,0.170666,0.00100152,0.0536084,0.828726,3,1
0.55604,0.56109,3,0.671689,0.109367,0.00381177,0.111648,0,0
0.82409,0.35626,3,0.122874,0.00040943,0.0820316,0.905507,3,1
0.64218,0.36111,3,0.102798,0.000490314,0.098834,0.890735,3,1
0.60222,0.42887,3,0.163574,0.00167591,0.0550282,0.761259,3,1
0.67611,0.25941,3,0.0869598,0.00031129,0.120267,0.92028,3,1
0.58177,0.72916,3,0.873814,0.176145,0.00101359,0.0822013,0,0
0.6749,0.24184,3,0.0857591,0.000307633,0.122058,0.920876,3,1
0.61938,0.39147,3,0.115849,0.000758515,0.0850423,0.853256,3,1
0.6551,0.39622,3,0.141366,0.000691216,0.0682324,0.864652,3,1
0.80995,0.40307,3,0.183917,0.000745606,0.0496187,0.86067,3,1
0.53505,0.40359,3,0.0436457,0.00324814,0.209558,0.623219,3,1
0.5618,0.62183,3,0.803761,0.182944,0.00176779,0.0762081,0,0
0.68886,0.41785,3,0.196911,0.000958119,0.04499,0.835789,3,1
0.71082,0.46854,3,0.433825,0.00375679,0.012872,0.652373,3,0
0.74419,0.49379,3,0.60909,0.00867297,0.00582794,0.504251,0,0
0.59215,0.36165,3,0.0749502,0.000714953,0.134626,0.854,3,1
0.51502,0.53042,3,0.311266,0.143538,0.0184612,0.0792116,-1,0
0.50188,0.44011,3,0.0334724,0.0167835,0.246158,0.300254,-1,0
0.47057,0.48507,3,0.0402812,0.136023,0.191735,0.0686316,-1,0
0.62358,0.43139,3,0.194812,0.00152808,0.0445643,0.777641,3,1
0.48753,0.39101,3,0.0111351,0.0111724,0.524681,0.351463,-1,0
0.46178,0.38535,3,0.00543749,0.0220805,0.696915,0.226343,2,0
0.53809,0.31776,3,0.0269116,0.001586,0.319315,0.737926,3,1
0.42449,0.35533,3,0.00213933,0.0393508,0.85803,0.143497,2,0
0.54583,0.1943,3,0.02733,0.00119705,0.318808,0.779389,3,1
0.77011,0.41733,3,0.214384,0.000962228,0.0403301,0.836583,3,1
0.81243,0.42472,3,0.245455,0.00118087,0.0333354,0.81519,3,1
0.40582,0.32179,3,0.00148431,0.0451108,0.898596,0.1265,2,0
0.55882,0.41439,3,0.0795609,0.00226756,0.120331,0.699882,3,1
0.61019,0.16671,3,0.0642905,0.000419379,0.160103,0.898379,3,1
0.72849,0.23222,3,0.0906476,0.000283985,0.115709,0.925779,3,1
0.73278,0.26652,3,0.0929693,0.000292017,0.112564,0.924398,3,1
0.51929,0.35598,3,0.0200414,0.00313446,0.38444,0.613646,3,1
0.4335,0.35568,3,0.00248052,0.0335986,0.838825,0.162127,2,0
0.68103,0.37846,3,0.128198,0.000520801,0.0773321,0.888099,3,1
0.58189,0.26329,3,0.0513859,0.000599874,0.194234,0.866712,3,1
0.6031,0.33699,3,0.0736304,0.000548617,0.138653,0.878337,3,1
0.64906,0.51712,3,0.684852,0.0178802,0.00394456,0.367976,0,0
0.61885,0.5403,3,0.750375,0.0363676,0.00269211,0.250403,0,0
0.72174,0.34791,3,0.111856,0.000383884,0.0912592,0.909075,3,1
0.52671,0.44338,3,0.0673072,0.00889263,0.133772,0.433401,-1,0
0.58897,0.49334,3,0.435712,0.0123031,0.0120131,0.419137,-1,0
0.63668,0.39933,3,0.13671,0.000772671,0.070536,0.853446,3,1
0.65151,0.22718,3,0.080392,0.000327828,0.129962,0.916623,3,1
0.59307,0.56733,3,0.789358,0.0736985,0.00204954,0.157831,0,0
0.65294,0.40232,3,0.14983,0.000764259,0.0634562,0.855682,3,1
0.68356,0.47555,3,0.462479,0.00469057,0.0112651,0.613259,3,0
0.66247,0.32003,3,0.0927384,0.000364709,0.111711,0.910961,3,1
0.52004,0.55759,3,0.465932,0.214657,0.00901941,0.0579789,-1,0
0.57606,0.29759,3,0.0499999,0.000684876,0.197991,0.853656,3,1
0.50936,0.51511,3,0.212809,0.113398,0.0319188,0.0927044,-1,0
0.50364,0.48253,3,0.0900658,0.0515368,0.0913182,0.156776,-1,0
0.71166,0.32342,3,0.101134,0.000340012,0.102295,0.91605,3,1
0.6056,0.30194,3,0.0683403,0.000476977,0.150101,0.889134,3,1
0.57758,0.49789,3,0.428864,0.0162736,0.0121932,0.364514,-1,0
0.53485,0.5556,3,0.548034,0.150329,0.00651239,0.0823058,-1,0
0.71058,0.38391,3,0.140007,0.000540725,0.0698179,0.885965,3,1
0.69193,0.52038,3,0.727916,0.0186304,0.00315661,0.364358,0,0
0.51996,0.3796,3,0.0239263,0.0036841,0.338032,0.586255,-1,0
0.83557,0.32689,3,0.107666,0.000338875,0.095675,0.916717,3,1
0.51314,0.49468,3,0.150739,0.0570684,0.0509173,0.152081,-1,0
0.48827,0.438,3,0.0221635,0.0240496,0.33478,0.235681,-1,0
0.55931,0.1753,3,0.0350108,0.000883238,0.265848,0.821676,3,1
0.6901,0.26549,3,0.0893743,0.000304979,0.117033,0.921662,3,1
0.40592,0.21197,3,0.00131662,0.0407439,0.910119,0.134999,2,0
0.58418,0.37322,3,0.0742721,0.00087007,0.134662,0.833158,3,1
0.64373,0.3056,3,0.0847737,0.00037317,0.122431,0.908759,3,1
0.5835,0.35315,3,0.0652786,0.000752646,0.153804,0.847143,3,1
0.5735,0.44425,3,0.158373,0.00340157,0.0552551,0.642967,3,1
0.56716,0.3387,3,0.0493344,0.000901636,0.198117,0.823766,3,1
0.73215,0.46568,3,0.425655,0.00347832,0.0133838,0.66563,3,0
0.51535,0.33963,3,0.0167575,0.00324647,0.430851,0.603186,3,0
0.55549,0.48724,3,0.283604,0.0165431,0.0238093,0.348789,-1,0
0.60972,0.36943,3,0.0911928,0.000639948,0.110786,0.866866,3,1
0.52232,0.11996,3,0.0153173,0.00234117,0.459052,0.66224,3,0
0.6819,0.45237,3,0.325331,0.00229048,0.0214405,0.728459,3,1
0.52115,0.53054,3,0.347579,0.123803,0.0156754,0.0909322,-1,0
0.67347,0.528,3,0.7504,0.0230266,0.00275783,0.327476,0,0
0.58641,0.41085,3,0.110026,0.00138218,0.0874761,0.78152,3,1
0.71329,0.26311,3,0.0914516,0.000295246,0.114451,0.92367,3,1
0.54116,0.55903,3,0.596062,0.139729,0.00531315,0.0889887,-1,0
0.73219,0.20934,3,0.0900897,0.000280191,0.116522,0.926476,3,1
0.67534,0.3386,3,0.101254,0.000383404,0.101599,0.908361,3,1
0.6258,0.62944,3,0.889084,0.103723,0.000895384,0.12911,0,0
0.56174,0.34594,3,0.0467185,0.00103343,0.20682,0.806563,3,1
0.50801,0.60342,3,0.52457,0.426488,0.00668498,0.0274149,-1,0
0.63489,0.34058,3,0.0904576,0.000443959,0.113614,0.897118,3,1
0.54945,0.47012,3,0.184211,0.0109135,0.0433646,0.416972,-1,0
0.62939,0.52379,3,0.696022,0.0229288,0.0036833,0.323091,0,0
0.5234,0.35092,3,0.0216343,0.00270117,0.36674,0.643096,3,1
0.52159,0.34979,3,0.0205661,0.00282959,0.379061,0.63346,3,1
0.53517,0.25335,3,0.022623,0.00157904,0.361905,0.735635,3,1
0.59052,0.38057,3,0.0840443,0.000864187,0.118891,0.835508,3,1
0.47602,0.20128,3,0.00468902,0.00951209,0.737956,0.364104,2,0
0.68011,0.33886,3,0.102251,0.000380427,0.100579,0.908957,3,1
0.59793,0.27064,3,0.0612716,0.000491419,0.16645,0.885743,3,1
0.60477,0.38317,3,0.0974322,0.000767028,0.102483,0.850017,3,1
0.62166,0.36425,3,0.095187,0.000560592,0.106572,0.879069,3,1
0.48807,0.33055,3,0.0077831,0.00733377,0.623833,0.424649,2,0
0.59035,0.4231,3,0.13535,0.00166632,0.0687584,0.758598,3,1
0.61509,0.40823,3,0.135141,0.00100681,0.0705712,0.824723,3,1
0.54045,0.26452,3,0.0257311,0.00138171,0.331653,0.758008,3,1
0.53452,0.32886,3,0.0257093,0.00180143,0.328822,0.716883,3,1
0.72823,0.48911,3,0.573816,0.00736802,0.0068599,0.533946,-1,0
0.62708,0.48894,3,0.490069,0.00810058,0.00974725,0.507617,-1,0
0.61625,0.4083,3,0.136237,0.00100001,0.069944,0.825622,3,1
0.64868,0.38095,3,0.120541,0.000578014,0.0824409,0.878887,3,1
0.56143,0.31874,3,0.0422297,0.000933464,0.226824,0.81761,3,1
0.57463,0.28762,3,0.0482497,0.000689537,0.204348,0.85257,3,1
0.62629,0.37767,3,0.106958,0.000617287,0.093692,0.871877,3,1
0.76098,0.45057,3,0.348346,0.00224776,0.0192727,0.733178,3,1
0.52813,0.39448,3,0.033596,0.00344575,0.261002,0.606434,3,1
0.73094,0.29765,3,0.0967245,0.000309078,0.107711,0.921432,3,1
0.51198,0.58245,3,0.499625,0.342338,0.00756684,0.0358481,-1,0
0.76074,0.38987,3,0.15454,0.000585629,0.0619795,0.880404,3,1
0.51371,0.55462,3,0.412727,0.236063,0.0112581,0.0519171,-1,0
0.48131,0.38814,3,0.00916028,0.0130684,0.574609,0.319379,-1,0
0.45567,0.31038,3,0.00327737,0.0175575,0.800004,0.252423,2,0
0.41512,0.35367,3,0.00185848,0.0450385,0.874566,0.128811,2,0
0.50795,0.40052,3,0.0214886,0.00671243,0.357526,0.464155,-1,0
0.46896,0.35402,3,0.00522668,0.0143332,0.710483,0.293116,2,0
0.7235,0.53888,3,0.804488,0.0294659,0.00195009,0.290029,0,0
0.67324,0.48189,3,0.495912,0.00578898,0.00967592,0.575245,-1,0
0.5148,0.50489,3,0.195085,0.0738668,0.0365664,0.128707,-1,0
0.46347,0.44273,3,0.0126581,0.0535675,0.469376,0.131105,-1,0
0.5381,0.44342,3,0.0867438,0.00665276,0.104747,0.497446,-1,0
0.67496,0.3313,3,0.098571,0.000370188,0.104706,0.910463,3,1
0.74259,0.48678,3,0.564956,0.0069235,0.00715012,0.545634,-1,0
0.65606,0.2669,3,0.0835782,0.000332079,0.124875,0.916112,3,1
0.60682,0.35993,3,0.0842333,0.000607345,0.120538,0.870784,3,1
0.64485,0.33745,3,0.0929608,0.000417358,0.110744,0.901826,3,1
0.64153,0.5215,3,0.698814,0.0206166,0.00365232,0.342655,0,0
0.58368,0.39467,3,0.0888059,0.00111536,0.111014,0.80627,3,1
0.59144,0.29786,3,0.0597975,0.000551651,0.169473,0.875789,3,1
0.57041,0.40264,3,0.0818994,0.00152005,0.118977,0.763182,3,1
0.73102,0.33106,3,0.105221,0.000347327,0.0979579,0.915026,3,1
0.73247,0.4306,3,0.249847,0.00127728,0.032408,0.805844,3,1
0.74755,0.26334,3,0.0933646,0.000288687,0.112126,0.925065,3,1
0.47802,0.45701,3,0.0248968,0.0516478,0.298495,0.141728,-1,0
0.76574,0.45773,3,0.390024,0.00280411,0.0157997,0.70031,3,1
0.62677,0.49915,3,0.555149,0.0112299,0.00727312,0.447442,-1,0
0.6264,0.47301,3,0.387826,0.00487265,0.0155098,0.599654,-1,0
0.52617,0.50149,3,0.230291,0.0496579,0.0300645,0.174255,-1,0
0.49614,0.36408,3,0.0113558,0.00672021,0.526015,0.450062,-1,0
0.71533,0.3298,3,0.10351,0.000348499,0.0996787,0.914693,3,1
0.51735,0.38715,3,0.0239241,0.004297,0.33627,0.55597,-1,0
0.52434,0.46976,3,0.111154,0.0196735,0.0761924,0.296305,-1,0
0.55475,0.40957,3,0.0696412,0.00226237,0.137535,0.697659,3,1
0.66757,0.35771,3,0.108768,0.000440449,0.0934734,0.899312,3,1
0.48893,0.36419,3,0.0093402,0.00841661,0.575114,0.401558,-1,0
0.63927,0.2686,3,0.079101,0.000356851,0.131594,0.91116,3,1
